번호,상호,도로명주소,지번주소,좌표
5594,형제상회,경기 부천시 부일로 752,경기 부천시 역곡1동 112번지,"126.8132939,37.4862976"
5595,복권천국,경기 부천시 부일로 502,경기 부천시 심곡동 145-4번지,"126.7858576,37.4852277"
5596,북문복권방,경기 수원시 장안구 정조로 927-1 생맥주타운,경기 수원시 장안구 영화동 311-12,"127.0128550,37.2903037"
5597,명당복권점,경기 수원시 팔달구 중부대로 50-1 ,경기 수원시 팔달구 인계동 750-49,"127.0224040,37.2750596"
5598,천하명당복권방,경기 수원시 팔달구 효원로 36 ,경기 수원시 팔달구 매산로3가 128-4,"127.0087658,37.2704048"
5599,주택복권방,경기 수원시 장안구 파장로 19 이병국한의원,경기 수원시 장안구 송죽동 277-26,"126.9980595,37.3042838"
5600,복권하우스,경기 평택시 송탄로 369-1 ,경기 평택시 지산동 797-12,"127.0577118,37.0764319"
5601,주택복권방,경기 안양시 만안구 수리산로 53,경기 안양시 만안구 안양6동 508-25번지,"126.9316861,37.3893818"
5602,삼성복권방,경기 동두천시 어수로 100-1,경기 동두천시 생연동 686-17번지,"127.0536747,37.9022196"
5603,주택복권,경기 이천시 영창로 187 ,경기 이천시 창전동 150-9,"127.4434479,37.2814179"
5604,중앙연쇄점,경기 여주시 태평로 37 ,경기 여주시 가남읍 태평리 163-4,"127.5448062,37.2035854"
5605,행운의집(미니슈퍼),경기 이천시 남천로 2 ,경기 이천시 중리동 235,"127.4376142,37.2780043"
5606,천하명당,경기 화성시 남양시장로 83 ,경기 화성시 남양읍 남양리 1267-5,"126.8182641,37.2099485"
5607,복권방,경기 가평군 청평중앙로 35 프라자약국,경기 가평군 청평면 청평리 462-2,"127.4186068,37.7373860"
5608,복권나라,경기 고양시 일산서구 원일로 114,경기 고양시 일산서구 일산동 551-13번지,"126.7746031,37.6851797"
5609,이마트24 일산식사점,경기 고양시 일산동구 견달산로 249,경기 고양시 일산동구 식사동 1152-3번지,"126.8196193,37.6881791"
5610,대박복권방,경기 고양시 일산동구 장항로 329,경기 고양시 일산동구 장항동 543-4번지,"126.7635268,37.6443114"
5611,잉크와복권,경기 광명시 시청로 69,경기 광명시 철산동 157-2번지,"126.8656344,37.4827372"
5612,복권명당,경기 광명시 광명로832번길 15 ,경기 광명시 광명동 334-29,"126.8532564,37.4730530"
5613,복권천국,경기 광명시 기아로 6,경기 광명시 소하동 1241번지,"126.8803913,37.4363690"
5614,행복을 드립니다 (흥부네),경기 광주시 광여로 713 ,경기 광주시 곤지암읍 건업리 550-7,"127.4045255,37.3762232"
5615,초월대박복권방,경기 광주시 경충대로 1252 ,경기 광주시 초월읍 대쌍령리 196-18,"127.2882662,37.3867096"
5616,365복권잔치,경기 군포시 고산로 166 SK벤티움,경기 군포시 당정동 522,"126.9524192,37.3489780"
5617,제이테크복권방,경기 군포시 금산로 14 정효빌딩,경기 군포시 금정동 725-6,"126.9410701,37.3638580"
5618,잉크랑복권이랑,경기 군포시 오금로134번안길 25 ,경기 군포시 금정동 856-4,"126.9429544,37.3601061"
5619,티켓몰,경기 김포시 사우중로 15,경기 김포시 사우동 251-8번지,"126.7168176,37.6169912"
5620,노다지복권방,경기 김포시 중봉1로 81,경기 김포시 북변동 235-14번지,"126.7052038,37.6264515"
5621,금도깨비복권전문점,경기 김포시 하성면 월하로 721,경기 김포시 하성면 원산리 346-1번지,"126.6347376,37.7098042"
5622,복권세상,경기 남양주시 청학로 97 현대빌딩,경기 남양주시 별내면 청학리 442,"127.1163084,37.7079114"
5623,전인정보통신,경기 남양주시 진건오남로 658,경기 남양주시 오남읍 오남리 203-2번지,"127.2145079,37.6911841"
5624,현대,경기 동두천시 삼육사로 1005,경기 동두천시 생연동 385-4번지,"127.0617092,37.8993412"
5625,서울복권방,경기 동두천시 어수로 116,경기 동두천시 생연동 684-3번지,"127.0553962,37.9017550"
5626,복권방,경기 부천시 삼작로 305,경기 부천시 도당동 141-3번지,"126.7955115,37.5202875"
5627,복권왕국,경기 부천시 경인로216번길 7,경기 부천시 심곡본동 668-3번지,"126.7795840,37.4829768"
5628,대박복권방,경기 성남시 중원구 금상로57번길 5,경기 성남시 중원구 상대원동 2992-30번지,"127.1621522,37.4405770"
5629,복권닷컴,경기 성남시 수정구 탄리로 79,경기 성남시 수정구 태평동 3521번지,"127.1356147,37.4430072"
5630,미금헤리츠점,경기 성남시 분당구 성남대로 151,경기 성남시 분당구 구미동 9-1번지,"127.1083133,37.3493317"
5631,복권명가,경기 성남시 중원구 금상로 70,경기 성남시 중원구 상대원동 2318번지,"127.1636037,37.4410440"
5632,황금알복권방,경기 성남시 중원구 박석로25번길 16 ,경기 성남시 중원구 상대원동 1379,"127.1644216,37.4352948"
5633,21세기복권나라,경기 성남시 중원구 둔촌대로 361,경기 성남시 중원구 하대원동 224-1,"127.1573173,37.4324057"
5634,복권마을,경기 성남시 중원구 희망로 388 ,경기 성남시 중원구 상대원동 2995-17,"127.1598064,37.4398795"
5635,탑드림,경기 성남시 분당구 돌마로 68,경기 성남시 분당구 구미동 23-1,"127.1095409,37.3496446"
5636,피여리,경기 성남시 수정구 성남대로1416번길 12,경기 성남시 수정구 복정동 695-2,"127.1277086,37.4562248"
5637,천하명당복권방,경기 수원시 권선구 매송고색로 720-1 ,경기 수원시 권선구 고색동 49-10,"126.9833119,37.2512124"
5638,천하명당우만점,경기 수원시 팔달구 월드컵로369번길 4 ,경기 수원시 팔달구 우만동 466-5,"127.0301819,37.2902759"
5639,돈주리복권방,경기 수원시 영통구 봉영로1482번길 17-4,경기 수원시 영통구 영통동 985-5,"127.0668376,37.2452701"
5640,좋은소식,경기 수원시 팔달구 효원로249번길 18-1,경기 수원시 팔달구 인계동 1044-1,"127.0297691,37.2635163"
5641,행운이랑대박이랑,경기 수원시 장안구 만석로 99 정자부동산,경기 수원시 장안구 정자동 333-5,"126.9920834,37.2989249"
5642,종합복권슈퍼,경기 시흥시 마유로 336,경기 시흥시 정왕동 1735-2번지,"126.7356251,37.3457535"
5643,까치복권방,경기 시흥시 중심상가로 326,경기 시흥시 정왕동 1782-18번지,"126.7482336,37.3367056"
5644,용꿈돼지꿈복권방,경기 시흥시 하중로 235,경기 시흥시 하중동 873-3번지,"126.8065495,37.3908249"
5645,행운복권마트,경기 안산시 상록구 감골로 141 ,경기 안산시 상록구 사동 1339-2,"126.8572848,37.2942859"
5646,드림메드,경기 안산시 상록구 월피로 56,경기 안산시 상록구 월피동 452-11번지,"126.8508800,37.3334122"
5647,대박복권방,경기 안산시 단원구 신길중앙로1길 40,경기 안산시 단원구 신길동 1397번지,"126.7622832,37.3361271"
5648,휴먼복권방,경기 안산시 단원구 당곡로 9,경기 안산시 단원구 고잔동 530-3번지,"126.8329302,37.3179702"
5649,이지복권,경기 안산시 단원구 동산로 63 이마트,경기 안산시 단원구 원시동 773-9,"126.7972823,37.3144347"
5650,복권명당,경기 안산시 단원구 선부로 258,경기 안산시 단원구 와동 760-5번지,"126.8236413,37.3411683"
5651,복권명당,경기 안산시 상록구 광덕산2로 25,경기 안산시 상록구 월피동 492-11번지,"126.8460545,37.3354325"
5652,송가상사,경기 안산시 단원구 중앙대로 462,경기 안산시 단원구 원곡동 377-1번지,"126.7873608,37.3279825"
5653,보물섬복권방,경기 안산시 상록구 도매시장로 39,경기 안산시 상록구 이동 529-4번지,"126.8593023,37.3103437"
5654,노다지복권방,경기 안산시 단원구 와동로 17 ,경기 안산시 단원구 와동 721-4,"126.8271911,37.3323887"
5655,파랑새복권판매점,경기 안산시 상록구 본이로 57,경기 안산시 상록구 본오동 769-18,"126.8731913,37.2950051"
5656,복권명당,경기 안산시 상록구 건건로 41,경기 안산시 상록구 건건동 646-3번지,"126.9019522,37.3049904"
5657,운수대통,경기 안산시 상록구 부곡로 132,경기 안산시 상록구 부곡동 643-8번지,"126.8640640,37.3335532"
5658,대박미니수퍼,경기 안성시 중앙대학로 121 ,경기 안성시 대덕면 내리 689-7,"127.2245086,37.0013691"
5659,올웨이복권방편의점,경기 안양시 만안구 박달로 528-1,경기 안양시 만안구 박달동 68-29번지,"126.9113954,37.4024515"
5660,주택복권방,경기 안양시 만안구 장내로 102-1 ,경기 안양시 만안구 안양동 707-329,"126.9196326,37.3957459"
5661,행운나라복권방,경기 안양시 만안구 충훈로 95,경기 안양시 만안구 석수3동 785-14번지,"126.8979604,37.4074544"
5662,휴먼복권방,경기 안양시 만안구 장내로140번길 36,경기 안양시 만안구 안양1동 622-253번지,"126.9242354,37.3963327"
5663,복권사랑,경기 양주시 평화로 1444,경기 양주시 덕계동 462-2번지,"127.0471406,37.8194700"
5664,덕정리역전복권방,경기 양주시 덕정5길 18,경기 양주시 덕정동 356-4번지,"127.0641924,37.8448294"
5665,대박복권방,경기 양주시 가래비길 33 ,경기 양주시 광적면 가납리 728-8,"126.9867709,37.8225059"
5666,대박복권방,경기 연천군 전곡읍 온골로 57-1,경기 연천군 전곡읍 전곡리 480-16번지,"127.0677151,38.0260587"
5667,복권마당,경기 연천군 전곡읍 전곡로144번길 10,경기 연천군 전곡읍 336-76번지,"127.0694789,38.0251786"
5668,천복당,경기 오산시 대원로 52,경기 오산시 원동 215-3번지,"127.0742297,37.1462295"
5669,복권명당,경기 용인시 처인구 용문로 142,경기 용인시 처인구 김량장동 325번지,"127.2016071,37.2362367"
5670,주택복권방,경기 용인시 수지구 풍덕천로 144-1,경기 용인시 수지구 풍덕천동 717-3번지,"127.0974940,37.3238829"
5671,위드미 용인둔전점,경기 용인시 처인구 포곡읍 포곡로 110,경기 용인시 처인구 포곡읍 둔전리 152-17번지,"127.2176500,37.2692542"
5672,모현복권방,경기 용인시 처인구 백옥대로 2383,경기 용인시 처인구 모현면 왕산리 801-13번지,"127.2490911,37.3364120"
5673,진복권방,경기 의왕시 포일로 43,경기 의왕시 내손동 414-3,"126.9775824,37.3900559"
5674,가야홀인원복권방,경기 의정부시 체육로 306-14,경기 의정부시 녹양동 412-10번지,"127.0413629,37.7604682"
5675,황금알복권방,경기 의정부시 태평로 102-1,경기 의정부시 의정부동 26-6번지,"127.0518432,37.7416091"
5676,드림복권전문점,경기 평택시 평남로 651,"경기 평택시 비전동 190-1,3번지","127.1069534,36.9919415"
5677,서정천하명당,경기 평택시 송탄로 162-1,경기 평택시 서정동 720,"127.0593353,37.0582519"
5678,복권방,경기 평택시 평택로 154,경기 평택시 세교동 569-8번지,"127.0797601,36.9993240"
5679,행운복권방,경기 포천시 솔모루로 86-1 ,경기 포천시 소흘읍 송우리 128-2,"127.1475347,37.8288415"
5680,로또복권방,경기 포천시 중앙로119번길 10,경기 포천시 신읍동 43-46번지,"127.2021854,37.8974576"
5681,예인기획,경기 화성시 3.1만세로 1127 ,경기 화성시 향남읍 평리 32-1,"126.9098288,37.1338975"
5682,봉담복자리복권과편의점,경기 화성시 삼천병마로 1276 ,경기 화성시 봉담읍 상리 27-11,"126.9488224,37.2196555"
5683,명성복권방,경기 화성시 경기대로 1043 ,경기 화성시 진안동 525-58,"127.0342572,37.2084996"
5684,시외버스매표소,경기 남양주시 경춘로1306번길 7,경기 남양주시 평내동 201-2,"127.2382975,37.6497239"
5685,필텍시스템,경기 고양시 덕양구 토당로 130,경기 고양시 덕양구 토당동 251-16,"126.8180963,37.6264228"
5686,24시편의점,경기 고양시 덕양구 은빛로 53,경기 고양시 덕양구 화정동 908번지,"126.8336423,37.6380414"
5687,월드25,경기 고양시 덕양구 화신로260번길 66 한빛 하이죤,경기 고양시 덕양구 화정동 975,"126.8334309,37.6336671"
5688,이마트24 일산덕이점,경기 고양시 일산서구 미래로 164 ,경기 고양시 일산서구 덕이동 548,"126.7468917,37.6931286"
5689,마두24마트,경기 고양시 일산동구 산두로 3-11,경기 고양시 일산동구 마두동 913,"126.7868908,37.6606241"
5690,1등로또토토,경기 고양시 일산동구 일산로 153,경기 고양시 일산동구 백석동 1186,"126.7919772,37.6503305"
5691,오렌지25,경기 고양시 일산서구 고봉로 291,경기 고양시 일산서구 일산동 555-1번지,"126.7772742,37.6852975"
5692,ALWAYSMART,경기 고양시 일산동구 백마로 501-2,경기 고양시 일산동구 풍동 150번지,"126.8037188,37.6632320"
5693,우리복권방,경기 구리시 경춘로 171,경기 구리시 교문동 241-8번지,"127.1343684,37.6008453"
5694,금호마트,경기 구리시 검배로 29,경기 구리시 수택동 515-6번지,"127.1431269,37.5986807"
5695,24시슈퍼,경기 군포시 번영로 497 금화프라자,경기 군포시 산본동 1142-5,"126.9322945,37.3583214"
5696,행운복권방,경기 김포시 서암로 139,경기 김포시 통진읍 서암리 431-14,"126.6015495,37.6972476"
5697,모든정보통신,경기 남양주시 비룡로99번길 49,경기 남양주시 화도읍 묵현리 97,"127.2983423,37.6628011"
5698,해뜰날,경기 동두천시 중앙로 134-30 ,경기 동두천시 지행동 694-4,"127.0543747,37.8931542"
5699,그린슈퍼,경기 부천시 심곡로 98,경기 부천시 심곡본1동 810-7번지,"126.7740098,37.4756274"
5700,내동마트24시복권방,경기 부천시 평천로751번길 18,경기 부천시 내동 57-14,"126.7738692,37.5158992"
5701,Q복권방,경기 부천시 옥산로 152,경기 부천시 도당동 279-1번지,"126.7804583,37.5072241"
5702,대박천국,경기 부천시 수도로 194 중앙블리체,경기 부천시 도당동 43,"126.7865700,37.5192688"
5703,대한복권,경기 부천시 부천로 52 ,경기 부천시 심곡동 161-1,"126.7840079,37.4888425"
5704,대박,경기 부천시 지봉로 114,경기 부천시 역곡동 85-7번지,"126.8115685,37.4882276"
5705,창대마트,경기 부천시 원미로 198,경기 부천시 원미동 1-2번지,"126.7933951,37.5000958"
5706,복권천하,경기 부천시 조마루로285번길 34,경기 부천시 중동 1129번지,"126.7755118,37.4990398"
5707,경희슈퍼,경기 성남시 분당구 야탑로69번길 3,경기 성남시 분당구 야탑동 354-6,"127.1263732,37.4100921"
5708,노다지복권방(태평),경기 성남시 수정구 남문로 57,경기 성남시 수정구 태평동 3920-1번지,"127.1332007,37.4458923"
5709,성진,경기 성남시 수정구 모란로 91,경기 성남시 수정구 태평동 7186번지,"127.1257616,37.4411846"
5710,케이케이물류,경기 수원시 팔달구 동말로 60 ,경기 수원시 팔달구 화서동 108-2,"127.0007459,37.2786932"
